time,surface_temp_c,temp_anomaly_c,climate_avg_c,surface_temp_f,temp_anomaly_f,climate_avg_f
1982-04-01,4.1663003,-0.5966233644181785,4.762923664418178,39.49934054,-1.0739220559527214,40.57326259595272
1982-05-01,7.455718,-0.23239569297079313,7.688113692970793,45.4202924,-0.41831224734742767,45.838604647347424
1982-06-01,10.892668,-1.0316057700618044,11.924273770061806,51.6068024,-1.8568903861112482,53.46369278611125
1982-07-01,15.538947,-0.3635361901757121,15.902483190175712,59.9701046,-0.6543651423162817,60.62446974231628
1982-08-01,16.617496,-0.8463579596388823,17.463853959638882,61.9114928,-1.523444327349988,63.43493712734998
1982-09-01,15.205408,-0.7213888934996572,15.926796893499658,59.3697344,-1.298500008299383,60.668234408299384
1982-10-01,13.024363,-0.05806467785186824,13.082427677851868,55.443853399999995,-0.10451642013336282,55.54836982013336
1982-11-01,11.170078,0.9106275857818626,10.259450414218138,52.1061404,1.6391296544073526,50.467010745592646
1982-12-01,8.836434,1.2087090633079225,7.627724936692078,47.9055812,2.1756763139542605,45.729904886045745
1983-01-01,6.1711125,1.2931365995614883,4.8779759004385115,43.1080025,2.327645879210679,40.78035662078932
1983-02-01,4.8173146,1.3595068801871177,3.457807719812882,40.67116628,2.447112384336812,38.22405389566319
1983-03-01,4.190992,0.9395625273713419,3.251429472628658,39.5437856,1.6912125492684154,37.852573050731586
1983-04-01,5.2816114,0.5186875376372899,4.76292386236271,41.50690052,0.9336375677471219,40.573262952252875
1983-05-01,7.817238,0.12912380853858763,7.688114191461412,46.0710284,0.2324228553694577,45.83860554463054
1983-06-01,11.9707155,0.04644280990004153,11.92427269009996,53.5472879,0.08359705782007475,53.46369084217993
1983-07-01,15.856149,-0.04633330183342436,15.902482301833425,60.5410682,-0.08339994330016384,60.62446814330016
1983-08-01,17.224712,-0.23914290029287139,17.463854900292873,63.004481600000005,-0.4304572205271685,63.434938820527165
1983-09-01,16.274912,0.3481152590079093,15.926796740992092,61.2948416,0.6266074662142367,60.66823413378577
1983-10-01,13.6931095,0.6106812946308214,13.08242820536918,56.6475971,1.0992263303354786,55.54837076966452
1983-11-01,10.6867695,0.4273176392320014,10.259451860768,51.2361851,0.7691717506176026,50.4670133493824
1983-12-01,7.7913003,0.1635749663491569,7.627725333650843,46.02434054,0.29443493942848237,45.72990560057151
1984-01-01,4.770694,-0.10728227151028187,4.877976271510281,40.5872492,-0.19310808871850738,40.780357288718506
1984-02-01,4.109922,0.652113980019415,3.457808019980585,39.3978596,1.173805164034947,38.22405443596505
1984-03-01,3.9811385,0.7297091026014331,3.2514293973985673,39.1660493,1.3134763846825794,37.852572915317424
1984-04-01,5.094809,0.3318852920470384,4.762923707952961,41.170656199999996,0.5973935256846692,40.57326267431533
1984-05-01,7.782949,0.09483590702554133,7.688113092974459,46.0093082,0.1707046326459744,45.83860356735403
1984-06-01,12.253003,0.3287298357234298,11.92427316427657,54.0554054,0.5917137043021736,53.463691695697825
1984-07-01,15.712298,-0.1901829050152557,15.902480905015256,60.2821364,-0.34232922902746027,60.62446562902746
1984-08-01,18.724792,1.2609379000843208,17.46385409991568,65.7046256,2.269688220151777,63.43493737984822
1984-09-01,15.705806,-0.22098921730852408,15.926795217308525,60.270450800000006,-0.39778059115534337,60.668231391155345
1984-10-01,12.996805,-0.08562175285410141,13.0824267528541,55.394249,-0.15411915513738256,55.54836815513738
1984-11-01,11.012938,0.7534863221737613,10.259451677826238,51.8232884,1.3562753799127703,50.46701302008723
1984-12-01,8.34333,0.7156062442199458,7.627723755780054,47.017994,1.2880912395959023,45.7299027604041
1985-01-01,5.3087525,0.43077565294995485,4.877976847050045,41.5557545,0.7753961753099187,40.780358324690084
1985-02-01,3.4909897,0.03318182749639533,3.4578078725036048,38.28378146,0.059727289493511596,38.22405417050649
1985-03-01,3.456064,0.20463457721915826,3.251429422780842,38.2209152,0.36834223899448487,37.852572961005514
1985-04-01,4.982656,0.2197323368078386,4.762923663192161,40.968780800000005,0.3955182062541095,40.573262593745895
1985-05-01,7.885011,0.1968968968901791,7.688114103109822,46.1930198,0.3544144144023224,45.83860538559768
1985-06-01,11.487608,-0.4366654169984737,11.924273416998474,52.6776944,-0.7859977505972526,53.463692150597254
1985-07-01,15.18423,-0.7182519038259929,15.902481903825992,59.331614,-1.2928534268867873,60.62446742688679
1985-08-01,17.15134,-0.3125138512909956,17.463853851290995,62.872412000000004,-0.5625249323237921,63.434936932323794
1985-09-01,16.421028,0.4942336488240716,15.926794351175928,61.5578504,0.8896205678833289,60.66822983211667
1985-10-01,13.88101,0.7985821587182096,13.08242784128179,56.985818,1.4374478856927773,55.54837011430722
1985-11-01,10.923249,0.6637976060721152,10.259451393927884,51.6618482,1.1948356909298075,50.467012509070194
1985-12-01,7.740304,0.11257930638165248,7.627724693618347,45.9325472,0.20264275148697447,45.729904448513025
1986-01-01,4.957349,0.07937241738874336,4.877976582611256,40.9232282,0.14287035129973805,40.78035784870026
1986-02-01,3.6688335,0.21102556133981148,3.4578079386601885,38.6039003,0.37984601041166066,38.22405428958834
1986-03-01,3.5817466,0.330316848358461,3.2514297516415387,38.44714388,0.5945703270452298,37.852573552954766
1986-04-01,5.295713,0.5327899560836691,4.762923043916331,41.5322834,0.9590219209506043,40.57326147904939
1986-05-01,8.85334,1.1652268830869477,7.688113116913051,47.936012,2.097408389556506,45.83860361044349
1986-06-01,10.970634,-0.9536386003616629,11.924272600361663,51.7471412,-1.7165494806509933,53.46369068065099
